Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
lily-ring-size-6,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1951_ab745e7e-2f1c-40d9-ab39-916ce087cdc4.jpg?v=1571731828,3,,,,,,,,,,,,,,,,,,,,,
zuni-star-ring-size-7,Zuni Star Ring Size 7,This unique size 7 ring has 11 turquoise stones set into sterling silver with a thicker band. Genuine sterling silver and turquoise. Measures just over 1.5 inches tall.,Goldie Lew,Rings,,TRUE,Title,Default Title,,,,,,45,shopify,1,deny,manual,380,380,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_99d2ba49-3aa9-48a6-938c-f098ef535a98.jpg?v=1571731828,1,,FALSE,,,,,,,,,,,,,,,,,lb,,126
zuni-star-ring-size-7,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3967.jpg?v=1571731828,2,,,,,,,,,,,,,,,,,,,,,
zuni-star-ring-size-7,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1961.jpg?v=1571731828,3,,,,,,,,,,,,,,,,,,,,,
zuni-star-ring-size-7,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1963.jpg?v=1571731828,4,,,,,,,,,,,,,,,,,,,,,
5-bar-ring,5 Bar Ring | Turquoise,Sterling silver and turquoise bar ring. This delicate silver with 5 turquoise bars. Measures just under 1 inch tall.,Goldie Lew,Rings,,TRUE,Size,7.5,,,,,,45,shopify,0,deny,manual,95,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9303.jpg?v=1578403753,1,,FALSE,,,,,,,,,,,,,,,,,lb,,30
5-bar-ring,,,,,,,,8,,,,,,45,shopify,0,deny,manual,95,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9304.jpg?v=1578403753,2,,,,,,,,,,,,,,,,,,,lb,,30
5-bar-ring,,,,,,,,8.5,,,,,,45,shopify,0,deny,manual,95,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,30
5-bar-ring,,,,,,,,9,,,,,,45,shopify,0,deny,manual,95,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,30
cleo-white-buffalo-ring,Cleo White Buffalo Ring,White buffalo stone set into sterling silver. Thick intricate band. Measures .75 inch tall.,Goldie Lew,Rings,,FALSE,Size,7,,,,,,45,shopify,0,deny,manual,145,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3771.jpg?v=1571731827,1,,FALSE,,,,,,,,,,,,,,,,,lb,,40
cleo-white-buffalo-ring,,,,,,,,8,,,,,,45,shopify,0,deny,manual,145,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3778_cda0e264-c748-41c9-b2c5-b9cc081538b3.jpg?v=1571731827,2,,,,,,,,,,,,,,,,,,,lb,,40
cleo-white-buffalo-ring,,,,,,,,9,,,,,,45,shopify,0,deny,manual,145,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,40
argyle-ring-turquoise,Argyle Ring | Turquoise,6 small turquoise diamond shaped stones set into sterling silver.,Goldie Lew,Rings,,TRUE,Size,5,,,,,,45,shopify,0,deny,manual,36,36,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2249.jpg?v=1571731827,1,,FALSE,,,,,,,,,,,,,,,,,lb,,12
argyle-ring-turquoise,,,,,,,,5.5,,,,,,45,shopify,3,deny,manual,36,36,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2250.jpg?v=1571731827,2,,,,,,,,,,,,,,,,,,,lb,,12
argyle-ring-turquoise,,,,,,,,6,,,,,,45,shopify,0,deny,manual,36,36,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,12
argyle-ring-rainbow,Argyle Ring | Rainbow,6 small multi colored diamond shaped stones set into sterling silver.,Goldie Lew,Rings,,TRUE,Size,5,,,,,,45,shopify,0,deny,manual,36,36,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3560.jpg?v=1571731827,1,,FALSE,,,,,,,,,,,,,,,,,lb,,12
argyle-ring-rainbow,,,,,,,,5.5,,,,,,45,shopify,1,deny,manual,36,36,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3561.jpg?v=1571731827,2,,,,,,,,,,,,,,,,,,,lb,,12
argyle-ring-rainbow,,,,,,,,6,,,,,,45,shopify,0,deny,manual,36,36,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,12
mila-ring,Mila Ring | Opal,Fun and lightweight colorful ring. Cute stacked with other rings or worn alone.,Goldie Lew,Rings,,TRUE,Size,4,,,,,,45,shopify,0,deny,manual,45,45,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_54ae4ce2-a2dd-4481-aa2b-f973453ec316.jpg?v=1571731826,1,,FALSE,,,,,,,,,,,,,,,,,lb,,15
mila-ring,,,,,,,,4.5,,,,,,45,shopify,0,deny,manual,45,45,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_495494c3-7db6-4483-9d9e-042a0c86db89.jpg?v=1571731826,2,,,,,,,,,,,,,,,,,,,lb,,15
mila-ring,,,,,,,,5,,,,,,45,shopify,2,deny,manual,45,45,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3712_4e3f3975-f6d1-4bdc-b27e-cf1490f73239.jpg?v=1571731826,3,,,,,,,,,,,,,,,,,,,lb,,15
mila-ring,,,,,,,,5.5,,,,,,45,shopify,0,deny,manual,45,45,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3701.jpg?v=1571731826,4,,,,,,,,,,,,,,,,,,,lb,,15
mila-ring,,,,,,,,6,,,,,,45,shopify,0,deny,manual,45,45,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,15
mila-ring,,,,,,,,6.5,,,,,,45,shopify,0,deny,manual,45,45,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,15
mila-ring,,,,,,,,7,,,,,,45,shopify,0,deny,manual,45,45,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,15
mila-ring,,,,,,,,7.5,,,,,,45,shopify,1,deny,manual,45,45,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,15
mila-ring,,,,,,,,8,,,,,,45,shopify,0,deny,manual,45,45,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,15
mila-ring,,,,,,,,8.5,,,,,,45,shopify,0,deny,manual,45,45,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,15
mila-ring,,,,,,,,9,,,,,,45,shopify,0,deny,manual,45,45,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,15
ruth-ring,Ruth Ring | Blue,"<p>Bold statement ring! Stones are blue lapis. Measures just under 2 inches.</p>
<p><br><br></p>",Goldie Lew,Rings,,TRUE,Size,7,,,,,,45,shopify,1,deny,manual,110,110,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8041.jpg?v=1571731826,1,,FALSE,,,,,,,,,,,,,,,,,lb,,55
ruth-ring,,,,,,,,8,,,,,,45,shopify,1,deny,manual,110,110,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A7042_1.jpg?v=1571731826,2,,,,,,,,,,,,,,,,,,,lb,,55
ruth-ring,,,,,,,,9,,,,,,45,shopify,0,deny,manual,110,110,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2994.jpg?v=1571731826,3,,,,,,,,,,,,,,,,,,,lb,,55
ruth-ring,,,,,,,,10,,,,,,45,shopify,1,deny,manual,110,110,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,55
medium-dot-ring,Medium Dot Ring | Turquoise,Five round turquoise stones set into sterling silver.,Goldie Lew,Rings,,TRUE,Size,5,,,,,,45,shopify,0,deny,manual,33,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3324.jpg?v=1571731826,1,,FALSE,,,,,,,,,,,,,,,,,lb,,9
medium-dot-ring,,,,,,,,5.5,,,,,,45,shopify,0,deny,manual,33,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3325.jpg?v=1571731826,2,,,,,,,,,,,,,,,,,,,lb,,9
medium-dot-ring,,,,,,,,6,,,,,,45,shopify,0,deny,manual,33,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2946_dbd0ce68-a53e-41e9-9886-54b86b681bd3.jpg?v=1571731826,3,,,,,,,,,,,,,,,,,,,lb,,9
medium-dot-ring,,,,,,,,6.5,,,,,,45,shopify,0,deny,manual,33,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,9
medium-dot-ring,,,,,,,,7,,,,,,45,shopify,0,deny,manual,33,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,9
medium-dot-ring,,,,,,,,7.5,,,,,,45,shopify,0,deny,manual,33,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,9
medium-dot-ring,,,,,,,,8,,,,,,45,shopify,0,deny,manual,33,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,9
medium-dot-ring,,,,,,,,8.5,,,,,,45,shopify,0,deny,manual,33,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,9
medium-dot-ring,,,,,,,,9,,,,,,45,shopify,0,deny,manual,33,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,9
medium-dot-ring,,,,,,,,9.5,,,,,,45,shopify,0,deny,manual,33,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,9
copy-of-vertical-shield-ring-black-onyx,Vertical Shield Ring | Black Onyx,Black Onyx stones inlayed into authentic sterling silver. Light\eight and thin band.,Goldie Lew,Rings,,TRUE,Size,6,,,,,,45,shopify,0,deny,manual,25,25,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3752.jpg?v=1571945410,1,,FALSE,,,,,,,,,,,,,,,,,lb,,8
copy-of-vertical-shield-ring-black-onyx,,,,,,,,6.5,,,,,,45,shopify,0,deny,manual,25,25,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3036.jpg?v=1571945422,2,,,,,,,,,,,,,,,,,,,lb,,8
copy-of-vertical-shield-ring-black-onyx,,,,,,,,7,,,,,,45,shopify,0,deny,manual,25,25,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2946.jpg?v=1571945422,3,,,,,,,,,,,,,,,,,,,lb,,8
copy-of-vertical-shield-ring-black-onyx,,,,,,,,7.5,,,,,,45,shopify,0,deny,manual,25,25,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3495_58ec0506-6d5b-463d-b31d-96e8f0725afa.jpg?v=1571948979,4,,,,,,,,,,,,,,,,,,,lb,,8
copy-of-vertical-shield-ring-black-onyx,,,,,,,,8,,,,,,45,shopify,0,deny,manual,25,25,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,8
copy-of-vertical-shield-ring-black-onyx,,,,,,,,8.5,,,,,,45,shopify,0,deny,manual,25,25,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,8
copy-of-vertical-shield-ring-black-onyx,,,,,,,,9,,,,,,45,shopify,0,deny,manual,25,25,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,8
skinny-dot-ring,Skinny Dot Ring,"Lightweight, perfect for stacking and incredibly comfortable. This ring has five small round turquoise stones set into sterling silver.",Goldie Lew,Rings,,TRUE,Size,5,,,,,,45,shopify,0,deny,manual,22,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6839.jpg?v=1578402777,1,,FALSE,,,,,,,,,,,,,,,,,lb,,7.2
skinny-dot-ring,,,,,,,,6,,,,,,45,shopify,0,deny,manual,22,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6838.jpg?v=1578402777,2,,,,,,,,,,,,,,,,,,,lb,,7.2
skinny-dot-ring,,,,,,,,6.5,,,,,,45,shopify,3,deny,manual,22,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2989.jpg?v=1571731826,3,,,,,,,,,,,,,,,,,,,lb,,7.2
skinny-dot-ring,,,,,,,,7,,,,,,45,shopify,0,deny,manual,22,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5830_8eb32464-3e46-4674-8a6e-5d16ffffdeac.jpg?v=1571731826,4,,,,,,,,,,,,,,,,,,,lb,,7.2
skinny-dot-ring,,,,,,,,7.5,,,,,,45,shopify,0,deny,manual,22,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5833_9b8a8bbe-445d-4a4f-b93f-b31f3bb96922.jpg?v=1571731826,5,,,,,,,,,,,,,,,,,,,lb,,7.2
skinny-dot-ring,,,,,,,,8,,,,,,45,shopify,0,deny,manual,22,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,7.2
skinny-dot-ring,,,,,,,,8.5,,,,,,45,shopify,0,deny,manual,22,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,7.2
skinny-dot-ring,,,,,,,,9,,,,,,45,shopify,0,deny,manual,22,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,7.2
skinny-dot-ring,,,,,,,,9.5,,,,,,45,shopify,0,deny,manual,22,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,7.2
tri-stone-ring-with-feather,Tri Stone Ring with Feather,Tri stone turquoise ring with feather design on the band. Measures .75 inches tall.,Goldie Lew,Rings,,TRUE,Size,6.5,,,,,,45,shopify,1,deny,manual,140,140,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A7962.jpg?v=1571731826,1,,FALSE,,,,,,,,,,,,,,,,,lb,,44
tri-stone-ring-with-feather,,,,,,,,7,,,,,,45,shopify,2,deny,manual,140,140,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A7963.jpg?v=1571731826,2,,,,,,,,,,,,,,,,,,,lb,,44
tri-stone-ring-with-feather,,,,,,,,7.5,,,,,,45,shopify,0,deny,manual,140,140,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1987111.jpg?v=1571731826,3,,,,,,,,,,,,,,,,,,,lb,,44
tri-stone-ring-with-feather,,,,,,,,8,,,,,,45,shopify,0,deny,manual,140,140,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,44
sparrow-ring-size-9,Sparrow Ring Size 9,Bold and unique statement piece.Unique turquoise and black stone with a thick stamped band. Measures 1 inch tall.,Goldie Lew,Rings,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,310,310,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2558_17fca8a9-a9f4-4048-b921-15e01cc384bf.jpg?v=1575497226,1,,FALSE,,,,,,,,,,,,,,,,,lb,,110
sparrow-ring-size-9,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2559.jpg?v=1575497226,2,,,,,,,,,,,,,,,,,,,,,
brushed-silver-modern-ring-turquoise,Brushed Silver Modern Ring | Turquoise | Size 6,<p>Sleek and modern ring with a turquoise stone. Brushed sterling silver. Measures just over .5 inch tall. Size 6 </p>,Goldie Lew,Rings,,TRUE,Title,Default Title,,,,,,45,shopify,1,deny,manual,180,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_441174df-9fd3-41f4-add2-29ae32227f9b.jpg?v=1571731825,1,,FALSE,,,,,,,,,,,,,,,,,lb,,60
brushed-silver-modern-ring-turquoise,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6421.jpg?v=1571731825,2,,,,,,,,,,,,,,,,,,,,,
deleon-ring-short,DeLeon Ring | Short,Short and skinny oval turquoise stone set into a delicate and lacy setting. Ring measures just over 1 inch tall.,Goldie Lew,Rings,,TRUE,Size,7,,,,,,45,shopify,1,deny,manual,245,245,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2523_4908d61a-3afd-4ea2-ab06-66e993ba269b.jpg?v=1571731825,1,,FALSE,,,,,,,,,,,,,,,,,lb,,90
deleon-ring-short,,,,,,,,7.5,,,,,,45,shopify,1,deny,manual,245,245,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2524.jpg?v=1571731825,2,,,,,,,,,,,,,,,,,,,lb,,90
deleon-ring-short,,,,,,,,8,,,,,,45,shopify,1,deny,manual,245,245,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1951_5a37fa89-166f-4b51-b971-8312903ada8a.jpg?v=1571731825,3,,,,,,,,,,,,,,,,,,,lb,,90
deleon-ring-short,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1949.jpg?v=1571731825,4,,,,,,,,,,,,,,,,,,,,,
deleon-ring-tall,DeLeon Ring | Tall,Tall and skinny oval turquoise stone set into a delicate and lacy setting. Ring measures 1.75 inches tall.,Goldie Lew,Rings,,TRUE,Size,7,,,,,,45,shopify,1,deny,manual,270,270,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2526_0b3b5795-cc6b-4c97-ba7c-ed7bf0c82b87.jpg?v=1571731825,1,,FALSE,,,,,,,,,,,,,,,,,lb,,90
deleon-ring-tall,,,,,,,,7.5,,,,,,45,shopify,1,deny,manual,270,270,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2527.jpg?v=1571731825,2,,,,,,,,,,,,,,,,,,,lb,,90
deleon-ring-tall,,,,,,,,8,,,,,,45,shopify,1,deny,manual,270,270,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1951_52c3ff55-e982-4d1a-9bf0-d02b754204df.jpg?v=1571731825,3,,,,,,,,,,,,,,,,,,,lb,,90
delicate-bar-ring,Delicate Bar Ring,"<p><span>Colorful and fun opal stones inlayed into authentic sterling silver. Very lightweight and </span>comfortable. </p>
<p> </p>",Goldie Lew,Rings,,TRUE,Size,6.5,,,,,,45,shopify,0,deny,manual,35,35,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0055.jpg?v=1571731825,1,,FALSE,,,,,,,,,,,,,,,,,lb,,11
delicate-bar-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0057.jpg?v=1571731825,2,,,,,,,,,,,,,,,,,,,,,
delicate-bar-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0054.jpg?v=1571731825,3,,,,,,,,,,,,,,,,,,,,,
vertical-shield-ring-opal,Vertical Shield Ring | Opal | Multi-Colored,"<span>Opal stones inlayed into authentic sterling silver. Available in dark pink, light pink, multi-pink and multi-colored.</span>",Goldie Lew,Rings,,TRUE,Color,Dk. Pink,Size,6.5,,,,45,shopify,0,deny,manual,35,35,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8225.jpg?v=1571731825,1,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8219.jpg?v=1571731825,lb,,11
vertical-shield-ring-opal,,,,,,,,Dk. Pink,,7,,,,45,shopify,0,deny,manual,35,35,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0173_f11cf217-af49-421b-bccf-f9a78069dee9.jpg?v=1571731825,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8219.jpg?v=1571731825,lb,,11
vertical-shield-ring-opal,,,,,,,,Dk. Pink,,7.5,,,,45,shopify,0,deny,manual,35,35,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8219.jpg?v=1571731825,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8219.jpg?v=1571731825,lb,,11
vertical-shield-ring-opal,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8223.jpg?v=1571731825,4,,,,,,,,,,,,,,,,,,,,,
vertical-shield-ring-opal,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8222.jpg?v=1571731825,5,,,,,,,,,,,,,,,,,,,,,
vertical-shield-ring-opal,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8224.jpg?v=1571731825,6,,,,,,,,,,,,,,,,,,,,,
vertical-shield-ring-opal,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8220.jpg?v=1571731825,7,,,,,,,,,,,,,,,,,,,,,
strawberry-field-ring,Strawberry Field Ring,Unique spiny oyster and sterling silver ring. Each ring is a little different. You may not get the exact ring in the photo.,Goldie Lew,Rings,,TRUE,Size,5,,,,,,45,shopify,0,deny,manual,90,90,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6966.jpg?v=1571731825,1,,FALSE,,,,,,,,,,,,,,,,,lb,,40
strawberry-field-ring,,,,,,,,5.5,,,,,,45,shopify,4,deny,manual,90,90,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,40
strawberry-field-ring,,,,,,,,6,,,,,,45,shopify,3,deny,manual,90,90,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,40
strawberry-field-ring,,,,,,,,6.5,,,,,,45,shopify,1,deny,manual,90,90,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,40
strawberry-field-ring,,,,,,,,7,,,,,,45,shopify,0,deny,manual,90,90,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,40
strawberry-field-ring,,,,,,,,7.5,,,,,,45,shopify,0,deny,manual,90,90,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,40
strawberry-field-ring,,,,,,,,8,,,,,,45,shopify,0,deny,manual,90,90,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,40
strawberry-field-ring,,,,,,,,8.5,,,,,,45,shopify,0,deny,manual,90,90,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,40
ray-turquoise-ring,Ray Turquoise Ring,Blocky turquoise stones with a lightweight band. Genuine turquoise and sterling silver.,Goldie Lew,Rings,,FALSE,Size,6,,,,,,45,shopify,0,deny,manual,45,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2504.jpg?v=1571731825,1,,FALSE,,,,,,,,,,,,,,,,,lb,,15
ray-turquoise-ring,,,,,,,,6.5,,,,,,45,shopify,0,deny,manual,45,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2505.jpg?v=1571731825,2,,,,,,,,,,,,,,,,,,,lb,,15
ray-turquoise-ring,,,,,,,,7,,,,,,45,shopify,0,deny,manual,45,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1988_757bfdfe-efaf-4970-85fc-590a7f966a5f.jpg?v=1571731825,3,,,,,,,,,,,,,,,,,,,lb,,15
ray-turquoise-ring,,,,,,,,8,,,,,,45,shopify,0,deny,manual,45,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A1951.jpg?v=1571731825,4,,,,,,,,,,,,,,,,,,,lb,,15
ray-turquoise-ring,,,,,,,,9,,,,,,45,shopify,0,deny,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,15
2-bar-ring,2 Bar Ring | Turquoise,Sterling silver and turquoise bar ring. This delicate silver with 2 turquoise bars. Measures just under .5 inch tall.,Goldie Lew,Rings,,FALSE,Size,6.5,,,,,,45,shopify,0,deny,manual,55,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2423_524ba7fc-5dd8-4cc3-8602-735d383ffc57.jpg?v=1571731824,1,,FALSE,,,,,,,,,,,,,,,,,lb,,12
2-bar-ring,,,,,,,,7,,,,,,45,shopify,0,deny,manual,55,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2425.jpg?v=1571731824,2,,,,,,,,,,,,,,,,,,,lb,,12
2-bar-ring,,,,,,,,7.5,,,,,,45,shopify,0,deny,manual,55,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5833_0c7ec5c5-a906-47a0-8d9a-5499b63a1cf1.jpg?v=1571731824,3,,,,,,,,,,,,,,,,,,,lb,,12
2-bar-ring,,,,,,,,8,,,,,,45,shopify,0,deny,manual,55,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,12
2-bar-ring,,,,,,,,9,,,,,,45,shopify,0,deny,manual,55,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,12
max-ring,Max Ring,Similar to the Cali Girl ring but in a rectangle shape. Fun and perfect for summer! Genuine sterling silver.,Goldie Lew,Rings,,TRUE,Size,6.5,,,,,,45,shopify,0,deny,manual,65,65,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2426_9520d0b9-3403-46bc-9800-88d0b5b2cae4.jpg?v=1571731824,1,,FALSE,,,,,,,,,,,,,,,,,lb,,18
max-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2433.jpg?v=1571731824,2,,,,,,,,,,,,,,,,,,,,,
max-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2432.jpg?v=1571731824,3,,,,,,,,,,,,,,,,,,,,,
